region,community,cases,date
LOS ANGELES,WEST ADAMS,1,2020-03-18
LOS ANGELES,WEST ADAMS,1,2020-03-19
LOS ANGELES,WEST ADAMS,1,2020-03-20
LOS ANGELES,WEST ADAMS,2,2020-03-21
LOS ANGELES,WEST ADAMS,1,2020-03-22
LOS ANGELES,WEST ADAMS,1,2020-03-23
LOS ANGELES,WEST ADAMS,3,2020-03-24
LOS ANGELES,WEST ADAMS,4,2020-03-25
LOS ANGELES,WEST ADAMS,6,2020-03-26
LOS ANGELES,WEST ADAMS,6,2020-03-27
LOS ANGELES,WEST ADAMS,7,2020-03-28
LOS ANGELES,WEST HILLS,3,2020-03-17
LOS ANGELES,WEST HILLS,3,2020-03-18
LOS ANGELES,WEST HILLS,3,2020-03-19
LOS ANGELES,WEST HILLS,3,2020-03-20
LOS ANGELES,WEST HILLS,4,2020-03-21
LOS ANGELES,WEST HILLS,4,2020-03-22
LOS ANGELES,WEST HILLS,4,2020-03-23
LOS ANGELES,WEST HILLS,4,2020-03-24
LOS ANGELES,WEST HILLS,4,2020-03-25
LOS ANGELES,WEST HILLS,4,2020-03-26
LOS ANGELES,WEST HILLS,5,2020-03-27
LOS ANGELES,WEST HILLS,5,2020-03-28
LOS ANGELES,WEST LOS ANGELES,1,2020-03-18
LOS ANGELES,WEST LOS ANGELES,2,2020-03-19
LOS ANGELES,WEST LOS ANGELES,3,2020-03-20
LOS ANGELES,WEST LOS ANGELES,3,2020-03-21
LOS ANGELES,WEST LOS ANGELES,3,2020-03-22
LOS ANGELES,WEST LOS ANGELES,4,2020-03-23
LOS ANGELES,WEST LOS ANGELES,4,2020-03-24
LOS ANGELES,WEST LOS ANGELES,4,2020-03-25
LOS ANGELES,WEST LOS ANGELES,5,2020-03-26
LOS ANGELES,WEST LOS ANGELES,9,2020-03-27
LOS ANGELES,WEST LOS ANGELES,13,2020-03-28
LOS ANGELES,WEST VERNON,1,2020-03-17
LOS ANGELES,WEST VERNON,1,2020-03-18
LOS ANGELES,WEST VERNON,1,2020-03-19
LOS ANGELES,WEST VERNON,1,2020-03-20
LOS ANGELES,WEST VERNON,2,2020-03-21
LOS ANGELES,WEST VERNON,2,2020-03-22
LOS ANGELES,WEST VERNON,2,2020-03-23
LOS ANGELES,WEST VERNON,4,2020-03-24
LOS ANGELES,WEST VERNON,5,2020-03-25
LOS ANGELES,WEST VERNON,6,2020-03-26
LOS ANGELES,WEST VERNON,6,2020-03-27
LOS ANGELES,WEST VERNON,8,2020-03-28
LOS ANGELES,WESTCHESTER,2,2020-03-17
LOS ANGELES,WESTCHESTER,2,2020-03-18
LOS ANGELES,WESTCHESTER,3,2020-03-19
LOS ANGELES,WESTCHESTER,3,2020-03-20
LOS ANGELES,WESTCHESTER,3,2020-03-21
LOS ANGELES,WESTCHESTER,3,2020-03-22
LOS ANGELES,WESTCHESTER,3,2020-03-23
LOS ANGELES,WESTCHESTER,3,2020-03-24
LOS ANGELES,WESTCHESTER,5,2020-03-25
LOS ANGELES,WESTCHESTER,7,2020-03-26
LOS ANGELES,WESTCHESTER,8,2020-03-27
LOS ANGELES,WESTCHESTER,12,2020-03-28
LOS ANGELES,WESTLAKE,1,2020-03-21
LOS ANGELES,WESTLAKE,1,2020-03-22
LOS ANGELES,WESTLAKE,1,2020-03-23
LOS ANGELES,WESTLAKE,1,2020-03-24
LOS ANGELES,WESTLAKE,1,2020-03-25
LOS ANGELES,WESTLAKE,1,2020-03-26
LOS ANGELES,WESTLAKE,1,2020-03-27
LOS ANGELES,WESTLAKE,2,2020-03-28
LOS ANGELES,WESTWOOD,2,2020-03-19
LOS ANGELES,WESTWOOD,5,2020-03-20
LOS ANGELES,WESTWOOD,5,2020-03-21
LOS ANGELES,WESTWOOD,5,2020-03-22
LOS ANGELES,WESTWOOD,6,2020-03-23
LOS ANGELES,WESTWOOD,6,2020-03-24
LOS ANGELES,WESTWOOD,9,2020-03-25
LOS ANGELES,WESTWOOD,11,2020-03-26
LOS ANGELES,WESTWOOD,16,2020-03-27
LOS ANGELES,WESTWOOD,17,2020-03-28
LOS ANGELES,WHOLESALE DISTRICT,1,2020-03-24
LOS ANGELES,WHOLESALE DISTRICT,4,2020-03-25
LOS ANGELES,WHOLESALE DISTRICT,6,2020-03-26
LOS ANGELES,WHOLESALE DISTRICT,8,2020-03-27
LOS ANGELES,WHOLESALE DISTRICT,11,2020-03-28
LOS ANGELES,WILMINGTON,1,2020-03-22
LOS ANGELES,WILMINGTON,3,2020-03-23
LOS ANGELES,WILMINGTON,4,2020-03-24
LOS ANGELES,WILMINGTON,4,2020-03-25
LOS ANGELES,WILMINGTON,5,2020-03-26
LOS ANGELES,WILMINGTON,5,2020-03-27
LOS ANGELES,WILMINGTON,7,2020-03-28
LOS ANGELES,WILSHIRE CENTER,1,2020-03-23
LOS ANGELES,WILSHIRE CENTER,1,2020-03-24
LOS ANGELES,WILSHIRE CENTER,2,2020-03-25
LOS ANGELES,WILSHIRE CENTER,2,2020-03-26
LOS ANGELES,WILSHIRE CENTER,4,2020-03-27
LOS ANGELES,WILSHIRE CENTER,4,2020-03-28
LOS ANGELES,WINNETKA,1,2020-03-20
LOS ANGELES,WINNETKA,1,2020-03-21
LOS ANGELES,WINNETKA,1,2020-03-22
LOS ANGELES,WINNETKA,1,2020-03-23
LOS ANGELES,WINNETKA,2,2020-03-24
LOS ANGELES,WINNETKA,3,2020-03-25
LOS ANGELES,WINNETKA,5,2020-03-26
LOS ANGELES,WINNETKA,3,2020-03-27
LOS ANGELES,WINNETKA,8,2020-03-28
LOS ANGELES,WOODLAND HILLS,2,2020-03-17
LOS ANGELES,WOODLAND HILLS,3,2020-03-18
LOS ANGELES,WOODLAND HILLS,3,2020-03-19
LOS ANGELES,WOODLAND HILLS,4,2020-03-20
LOS ANGELES,WOODLAND HILLS,5,2020-03-21
LOS ANGELES,WOODLAND HILLS,5,2020-03-22
LOS ANGELES,WOODLAND HILLS,7,2020-03-23
LOS ANGELES,WOODLAND HILLS,8,2020-03-24
LOS ANGELES,WOODLAND HILLS,11,2020-03-25
LOS ANGELES,WOODLAND HILLS,13,2020-03-26
LOS ANGELES,WOODLAND HILLS,14,2020-03-27
LOS ANGELES,WOODLAND HILLS,18,2020-03-28
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),137,2020-03-17
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),180,2020-03-18
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),217,2020-03-19
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),278,2020-03-20
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),335,2020-03-21
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),391,2020-03-22
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),516,2020-03-23
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),635,2020-03-24
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),764,2020-03-25
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1166,2020-03-26
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1402,2020-03-27
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1720,2020-03-28
LYNWOOD,LYNWOOD,1,2020-03-17
LYNWOOD,LYNWOOD,1,2020-03-18
LYNWOOD,LYNWOOD,1,2020-03-19
LYNWOOD,LYNWOOD,1,2020-03-20
LYNWOOD,LYNWOOD,1,2020-03-21
LYNWOOD,LYNWOOD,2,2020-03-22
LYNWOOD,LYNWOOD,2,2020-03-23
LYNWOOD,LYNWOOD,2,2020-03-24
LYNWOOD,LYNWOOD,3,2020-03-25
LYNWOOD,LYNWOOD,6,2020-03-26
LYNWOOD,LYNWOOD,8,2020-03-27
LYNWOOD,LYNWOOD,13,2020-03-28
MALIBU,MALIBU,NA,2020-03-27
MALIBU,MALIBU,NA,2020-03-28
MANHATTAN BEACH,MANHATTAN BEACH,4,2020-03-17
MANHATTAN BEACH,MANHATTAN BEACH,4,2020-03-18
MANHATTAN BEACH,MANHATTAN BEACH,5,2020-03-19
MANHATTAN BEACH,MANHATTAN BEACH,6,2020-03-20
MANHATTAN BEACH,MANHATTAN BEACH,7,2020-03-21
MANHATTAN BEACH,MANHATTAN BEACH,7,2020-03-22
MANHATTAN BEACH,MANHATTAN BEACH,9,2020-03-23
MANHATTAN BEACH,MANHATTAN BEACH,11,2020-03-24
MANHATTAN BEACH,MANHATTAN BEACH,17,2020-03-25
MANHATTAN BEACH,MANHATTAN BEACH,21,2020-03-26
MANHATTAN BEACH,MANHATTAN BEACH,22,2020-03-27
MANHATTAN BEACH,MANHATTAN BEACH,23,2020-03-28
MAYWOOD,MAYWOOD,1,2020-03-26
MAYWOOD,MAYWOOD,1,2020-03-27
MAYWOOD,MAYWOOD,2,2020-03-28
MONROVIA,MONROVIA,2,2020-03-26
MONROVIA,MONROVIA,4,2020-03-27
MONROVIA,MONROVIA,4,2020-03-28
MONTEBELLO,MONTEBELLO,1,2020-03-21
MONTEBELLO,MONTEBELLO,1,2020-03-26
MONTEBELLO,MONTEBELLO,2,2020-03-27
MONTEBELLO,MONTEBELLO,3,2020-03-28
MONTEREY PARK,MONTEREY PARK,1,2020-03-17
MONTEREY PARK,MONTEREY PARK,2,2020-03-18
MONTEREY PARK,MONTEREY PARK,2,2020-03-19
MONTEREY PARK,MONTEREY PARK,2,2020-03-20
MONTEREY PARK,MONTEREY PARK,3,2020-03-21
MONTEREY PARK,MONTEREY PARK,3,2020-03-22
MONTEREY PARK,MONTEREY PARK,3,2020-03-23
MONTEREY PARK,MONTEREY PARK,3,2020-03-24
MONTEREY PARK,MONTEREY PARK,4,2020-03-25
MONTEREY PARK,MONTEREY PARK,4,2020-03-26
MONTEREY PARK,MONTEREY PARK,4,2020-03-27
MONTEREY PARK,MONTEREY PARK,5,2020-03-28
NORWALK,NORWALK,1,2020-03-24
NORWALK,NORWALK,2,2020-03-25
NORWALK,NORWALK,9,2020-03-26
NORWALK,NORWALK,9,2020-03-27
NORWALK,NORWALK,12,2020-03-28
PALMDALE,PALMDALE,1,2020-03-23
PALMDALE,PALMDALE,2,2020-03-24
PALMDALE,PALMDALE,2,2020-03-25
PALMDALE,PALMDALE,2,2020-03-26
PALMDALE,PALMDALE,4,2020-03-27
PALMDALE,PALMDALE,6,2020-03-28
PALOS VERDES ESTATES,PALOS VERDES ESTATES,12,2020-03-27
PALOS VERDES ESTATES,PALOS VERDES ESTATES,14,2020-03-28
PARAMOUNT,PARAMOUNT,1,2020-03-22
PARAMOUNT,PARAMOUNT,2,2020-03-23
PARAMOUNT,PARAMOUNT,2,2020-03-24
PARAMOUNT,PARAMOUNT,3,2020-03-25
PARAMOUNT,PARAMOUNT,4,2020-03-26
PARAMOUNT,PARAMOUNT,5,2020-03-27
PARAMOUNT,PARAMOUNT,5,2020-03-28
PASADENA,PASADENA,2,2020-03-17
PASADENA,PASADENA,2,2020-03-18
PASADENA,PASADENA,2,2020-03-19
PASADENA,PASADENA,2,2020-03-20
PASADENA,PASADENA,3,2020-03-21
PASADENA,PASADENA,3,2020-03-22
PASADENA,PASADENA,3,2020-03-23
PASADENA,PASADENA,6,2020-03-24
PASADENA,PASADENA,7,2020-03-25
PASADENA,PASADENA,9,2020-03-26
PASADENA,PASADENA,9,2020-03-27
PASADENA,PASADENA,9,2020-03-28
PICO RIVERA,PICO RIVERA,1,2020-03-24
PICO RIVERA,PICO RIVERA,1,2020-03-25
PICO RIVERA,PICO RIVERA,2,2020-03-26
PICO RIVERA,PICO RIVERA,2,2020-03-27
PICO RIVERA,PICO RIVERA,5,2020-03-28
POMONA,POMONA,1,2020-03-25
POMONA,POMONA,3,2020-03-26
POMONA,POMONA,4,2020-03-27
POMONA,POMONA,4,2020-03-28
RANCHO PALOS VERDES,RANCHO PALOS VERDES,1,2020-03-22
RANCHO PALOS VERDES,RANCHO PALOS VERDES,1,2020-03-23
RANCHO PALOS VERDES,RANCHO PALOS VERDES,3,2020-03-24
RANCHO PALOS VERDES,RANCHO PALOS VERDES,5,2020-03-25
RANCHO PALOS VERDES,RANCHO PALOS VERDES,6,2020-03-26
RANCHO PALOS VERDES,RANCHO PALOS VERDES,7,2020-03-27
RANCHO PALOS VERDES,RANCHO PALOS VERDES,8,2020-03-28
REDONDO BEACH,REDONDO BEACH,1,2020-03-20
REDONDO BEACH,REDONDO BEACH,2,2020-03-21
REDONDO BEACH,REDONDO BEACH,4,2020-03-22
REDONDO BEACH,REDONDO BEACH,5,2020-03-23
REDONDO BEACH,REDONDO BEACH,7,2020-03-24
REDONDO BEACH,REDONDO BEACH,9,2020-03-25
REDONDO BEACH,REDONDO BEACH,20,2020-03-26
REDONDO BEACH,REDONDO BEACH,23,2020-03-27
REDONDO BEACH,REDONDO BEACH,24,2020-03-28
ROLLING HILLS,ROLLING HILLS,0,2020-03-27
ROLLING HILLS,ROLLING HILLS,0,2020-03-28
ROLLING HILLS ESTATES,ROLLING HILLS ESTATES,NA,2020-03-27
ROLLING HILLS ESTATES,ROLLING HILLS ESTATES,NA,2020-03-28
ROSEMEAD,ROSEMEAD,0,2020-03-27
ROSEMEAD,ROSEMEAD,1,2020-03-28
SAN DIMAS,SAN DIMAS,1,2020-03-17
SAN DIMAS,SAN DIMAS,1,2020-03-18
SAN DIMAS,SAN DIMAS,1,2020-03-19
SAN DIMAS,SAN DIMAS,1,2020-03-20
SAN DIMAS,SAN DIMAS,1,2020-03-21
SAN DIMAS,SAN DIMAS,1,2020-03-22
SAN DIMAS,SAN DIMAS,1,2020-03-23
SAN DIMAS,SAN DIMAS,1,2020-03-24
SAN DIMAS,SAN DIMAS,1,2020-03-25
SAN DIMAS,SAN DIMAS,1,2020-03-26
SAN DIMAS,SAN DIMAS,1,2020-03-27
SAN DIMAS,SAN DIMAS,2,2020-03-28
SAN FERNANDO,SAN FERNANDO,1,2020-03-20
SAN FERNANDO,SAN FERNANDO,1,2020-03-21
SAN FERNANDO,SAN FERNANDO,1,2020-03-22
SAN FERNANDO,SAN FERNANDO,1,2020-03-23
SAN FERNANDO,SAN FERNANDO,2,2020-03-24
SAN FERNANDO,SAN FERNANDO,3,2020-03-25
SAN FERNANDO,SAN FERNANDO,3,2020-03-26
SAN FERNANDO,SAN FERNANDO,0,2020-03-27
SAN FERNANDO,SAN FERNANDO,0,2020-03-28
SAN GABRIEL,SAN GABRIEL,1,2020-03-24
SAN GABRIEL,SAN GABRIEL,1,2020-03-25
SAN GABRIEL,SAN GABRIEL,3,2020-03-26
SAN GABRIEL,SAN GABRIEL,5,2020-03-27
SAN GABRIEL,SAN GABRIEL,6,2020-03-28
SAN MARINO,SAN MARINO,NA,2020-03-27
SAN MARINO,SAN MARINO,NA,2020-03-28
SANTA CLARITA,SANTA CLARITA,2,2020-03-17
SANTA CLARITA,SANTA CLARITA,2,2020-03-18
SANTA CLARITA,SANTA CLARITA,3,2020-03-19
SANTA CLARITA,SANTA CLARITA,4,2020-03-20
SANTA CLARITA,SANTA CLARITA,4,2020-03-21
SANTA CLARITA,SANTA CLARITA,4,2020-03-22
SANTA CLARITA,SANTA CLARITA,7,2020-03-23
SANTA CLARITA,SANTA CLARITA,7,2020-03-24
SANTA CLARITA,SANTA CLARITA,10,2020-03-25
SANTA CLARITA,SANTA CLARITA,16,2020-03-26
SANTA CLARITA,SANTA CLARITA,24,2020-03-27
SANTA CLARITA,SANTA CLARITA,32,2020-03-28
SANTA FE SPRINGS,SANTA FE SPRINGS,0,2020-03-27
SANTA FE SPRINGS,SANTA FE SPRINGS,0,2020-03-28
SANTA MONICA,SANTA MONICA,1,2020-03-17
SANTA MONICA,SANTA MONICA,3,2020-03-18
SANTA MONICA,SANTA MONICA,2,2020-03-19
SANTA MONICA,SANTA MONICA,4,2020-03-20
SANTA MONICA,SANTA MONICA,5,2020-03-21
SANTA MONICA,SANTA MONICA,7,2020-03-22
SANTA MONICA,SANTA MONICA,12,2020-03-23
SANTA MONICA,SANTA MONICA,16,2020-03-24
SANTA MONICA,SANTA MONICA,18,2020-03-25
SANTA MONICA,SANTA MONICA,21,2020-03-26
SANTA MONICA,SANTA MONICA,28,2020-03-27
SANTA MONICA,SANTA MONICA,38,2020-03-28
SIERRA MADRE,SIERRA MADRE,0,2020-03-27
SIERRA MADRE,SIERRA MADRE,0,2020-03-28
SIGNAL HILL,SIGNAL HILL,NA,2020-03-27
SIGNAL HILL,SIGNAL HILL,NA,2020-03-28
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-19
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-20
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-21
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-22
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-23
SOUTH EL MONTE,SOUTH EL MONTE,1,2020-03-24
SOUTH EL MONTE,SOUTH EL MONTE,3,2020-03-25
SOUTH EL MONTE,SOUTH EL MONTE,4,2020-03-26
SOUTH EL MONTE,SOUTH EL MONTE,0,2020-03-27
SOUTH EL MONTE,SOUTH EL MONTE,0,2020-03-28
SOUTH GATE,SOUTH GATE,1,2020-03-22
SOUTH GATE,SOUTH GATE,1,2020-03-23
SOUTH GATE,SOUTH GATE,1,2020-03-24
SOUTH GATE,SOUTH GATE,2,2020-03-25
SOUTH GATE,SOUTH GATE,4,2020-03-26
SOUTH GATE,SOUTH GATE,4,2020-03-27
SOUTH GATE,SOUTH GATE,11,2020-03-28
SOUTH PASADENA,SOUTH PASADENA,1,2020-03-17
SOUTH PASADENA,SOUTH PASADENA,1,2020-03-18
SOUTH PASADENA,SOUTH PASADENA,1,2020-03-19
SOUTH PASADENA,SOUTH PASADENA,2,2020-03-20
SOUTH PASADENA,SOUTH PASADENA,2,2020-03-21
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-22
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-23
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-24
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-25
SOUTH PASADENA,SOUTH PASADENA,4,2020-03-26
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-27
SOUTH PASADENA,SOUTH PASADENA,3,2020-03-28
TEMPLE CITY,TEMPLE CITY,0,2020-03-27
TEMPLE CITY,TEMPLE CITY,1,2020-03-28
TORRANCE,TORRANCE,1,2020-03-17
TORRANCE,TORRANCE,2,2020-03-18
TORRANCE,TORRANCE,2,2020-03-19
TORRANCE,TORRANCE,2,2020-03-20
TORRANCE,TORRANCE,2,2020-03-21
TORRANCE,TORRANCE,3,2020-03-22
TORRANCE,TORRANCE,4,2020-03-23
TORRANCE,TORRANCE,5,2020-03-24
TORRANCE,TORRANCE,9,2020-03-25
TORRANCE,TORRANCE,14,2020-03-26
TORRANCE,TORRANCE,21,2020-03-27
TORRANCE,TORRANCE,32,2020-03-28
UNINCORPORATED,ACTON,0,2020-03-27
UNINCORPORATED,ACTON,0,2020-03-28
UNINCORPORATED,AGUA DULCE,0,2020-03-27
UNINCORPORATED,AGUA DULCE,0,2020-03-28
UNINCORPORATED,ALTADENA,1,2020-03-17
UNINCORPORATED,ALTADENA,2,2020-03-20
UNINCORPORATED,ALTADENA,3,2020-03-21
UNINCORPORATED,ALTADENA,3,2020-03-22
UNINCORPORATED,ALTADENA,5,2020-03-23
UNINCORPORATED,ALTADENA,5,2020-03-24
UNINCORPORATED,ALTADENA,5,2020-03-25
UNINCORPORATED,ALTADENA,6,2020-03-26
UNINCORPORATED,ALTADENA,9,2020-03-27
UNINCORPORATED,ALTADENA,10,2020-03-28
UNINCORPORATED,ANAVERDE,0,2020-03-27
UNINCORPORATED,ANAVERDE,0,2020-03-28
UNINCORPORATED,ANGELES NATIONAL FOREST,0,2020-03-27
UNINCORPORATED,ANGELES NATIONAL FOREST,0,2020-03-28
UNINCORPORATED,ARCADIA,0,2020-03-27
UNINCORPORATED,ARCADIA,0,2020-03-28
UNINCORPORATED,ATHENS VILLAGE,0,2020-03-27
UNINCORPORATED,ATHENS VILLAGE,0,2020-03-28
UNINCORPORATED,ATHENS-WESTMONT,1,2020-03-22
UNINCORPORATED,ATHENS-WESTMONT,1,2020-03-23
UNINCORPORATED,ATHENS-WESTMONT,1,2020-03-24
UNINCORPORATED,ATHENS-WESTMONT,1,2020-03-25
UNINCORPORATED,ATHENS-WESTMONT,3,2020-03-26
UNINCORPORATED,ATHENS-WESTMONT,5,2020-03-27
UNINCORPORATED,ATHENS-WESTMONT,7,2020-03-28
UNINCORPORATED,AVOCADO HEIGHTS,0,2020-03-27
UNINCORPORATED,AVOCADO HEIGHTS,0,2020-03-28
UNINCORPORATED,AZUSA,0,2020-03-27
UNINCORPORATED,AZUSA,0,2020-03-28
UNINCORPORATED,BANDINI ISLANDS,0,2020-03-28
UNINCORPORATED,BASSETT,0,2020-03-27
UNINCORPORATED,BASSETT,0,2020-03-28
UNINCORPORATED,BOUQUET CANYON,0,2020-03-27
UNINCORPORATED,BOUQUET CANYON,0,2020-03-28
UNINCORPORATED,BRADBURY,0,2020-03-27
UNINCORPORATED,BRADBURY,0,2020-03-28
UNINCORPORATED,CANYON COUNTRY,1,2020-03-24
UNINCORPORATED,CANYON COUNTRY,1,2020-03-25
UNINCORPORATED,CANYON COUNTRY,1,2020-03-26
UNINCORPORATED,CANYON COUNTRY,NA,2020-03-27
UNINCORPORATED,CANYON COUNTRY,NA,2020-03-28
UNINCORPORATED,CASTAIC,1,2020-03-19
UNINCORPORATED,CASTAIC,1,2020-03-20
UNINCORPORATED,CASTAIC,1,2020-03-21
UNINCORPORATED,CASTAIC,1,2020-03-22
UNINCORPORATED,CASTAIC,1,2020-03-23
UNINCORPORATED,CASTAIC,2,2020-03-24
UNINCORPORATED,CASTAIC,2,2020-03-25
UNINCORPORATED,CASTAIC,2,2020-03-26
UNINCORPORATED,CASTAIC,3,2020-03-27
UNINCORPORATED,CASTAIC,4,2020-03-28
UNINCORPORATED,CERRITOS,0,2020-03-27
UNINCORPORATED,CERRITOS,0,2020-03-28
UNINCORPORATED,CHARTER OAK,0,2020-03-28
UNINCORPORATED,CLAREMONT,0,2020-03-27
UNINCORPORATED,CLAREMONT,0,2020-03-28
UNINCORPORATED,COVINA,NA,2020-03-27
UNINCORPORATED,COVINA,NA,2020-03-28
UNINCORPORATED,COVINA (CHARTER OAK),0,2020-03-27
UNINCORPORATED,COVINA (CHARTER OAK),0,2020-03-28
UNINCORPORATED,DEL AIRE,0,2020-03-27
UNINCORPORATED,DEL AIRE,0,2020-03-28
UNINCORPORATED,DEL REY,0,2020-03-27
UNINCORPORATED,DEL REY,0,2020-03-28
UNINCORPORATED,DEL SUR,0,2020-03-27
UNINCORPORATED,DEL SUR,0,2020-03-28
UNINCORPORATED,DESERT VIEW HIGHLANDS,0,2020-03-27
UNINCORPORATED,DESERT VIEW HIGHLANDS,0,2020-03-28
UNINCORPORATED,DUARTE,0,2020-03-27
UNINCORPORATED,DUARTE,0,2020-03-28
UNINCORPORATED,EAST COVINA,0,2020-03-27
UNINCORPORATED,EAST COVINA,0,2020-03-28
UNINCORPORATED,EAST LA MIRADA,0,2020-03-27
UNINCORPORATED,EAST LA MIRADA,0,2020-03-28
UNINCORPORATED,EAST LANCASTER,0,2020-03-27
UNINCORPORATED,EAST LANCASTER,0,2020-03-28
UNINCORPORATED,EAST LOS ANGELES,1,2020-03-19
UNINCORPORATED,EAST LOS ANGELES,1,2020-03-20
UNINCORPORATED,EAST LOS ANGELES,1,2020-03-21
UNINCORPORATED,EAST LOS ANGELES,2,2020-03-22
UNINCORPORATED,EAST LOS ANGELES,2,2020-03-23
UNINCORPORATED,EAST LOS ANGELES,3,2020-03-24
UNINCORPORATED,EAST LOS ANGELES,3,2020-03-25
UNINCORPORATED,EAST LOS ANGELES,4,2020-03-26
UNINCORPORATED,EAST LOS ANGELES,6,2020-03-27
UNINCORPORATED,EAST LOS ANGELES,8,2020-03-28
UNINCORPORATED,EAST PASADENA,0,2020-03-27
UNINCORPORATED,EAST PASADENA,0,2020-03-28
UNINCORPORATED,EAST RANCHO DOMINGUEZ,0,2020-03-27
UNINCORPORATED,EAST RANCHO DOMINGUEZ,0,2020-03-28
UNINCORPORATED,EAST WHITTIER,NA,2020-03-27
UNINCORPORATED,EAST WHITTIER,NA,2020-03-28
UNINCORPORATED,EL CAMINO VILLAGE,0,2020-03-27
UNINCORPORATED,EL CAMINO VILLAGE,0,2020-03-28
UNINCORPORATED,EL MONTE,0,2020-03-27
UNINCORPORATED,EL MONTE,0,2020-03-28
UNINCORPORATED,ELIZABETH LAKE,0,2020-03-27
UNINCORPORATED,ELIZABETH LAKE,0,2020-03-28
UNINCORPORATED,FLORENCE-FIRESTONE,0,2020-03-27
UNINCORPORATED,FLORENCE-FIRESTONE,0,2020-03-28
UNINCORPORATED,FRANKLIN CANYON,0,2020-03-28
UNINCORPORATED,GLENDORA,0,2020-03-27
UNINCORPORATED,GLENDORA,0,2020-03-28
UNINCORPORATED,HACIENDA HEIGHTS,2,2020-03-26
UNINCORPORATED,HACIENDA HEIGHTS,2,2020-03-27
UNINCORPORATED,HACIENDA HEIGHTS,2,2020-03-28
UNINCORPORATED,HARBOR GATEWAY,0,2020-03-28
UNINCORPORATED,HAWTHORNE,NA,2020-03-27
UNINCORPORATED,HAWTHORNE,NA,2020-03-28
UNINCORPORATED,HI VISTA,0,2020-03-27
UNINCORPORATED,HI VISTA,0,2020-03-28
UNINCORPORATED,KAGEL/LOPEZ CANYONS,0,2020-03-27
UNINCORPORATED,KAGEL/LOPEZ CANYONS,0,2020-03-28
UNINCORPORATED,LA CRESCENTA-MONTROSE,0,2020-03-27
UNINCORPORATED,LA CRESCENTA-MONTROSE,0,2020-03-28
UNINCORPORATED,LA HABRA HEIGHTS,NA,2020-03-27
UNINCORPORATED,LA HABRA HEIGHTS,0,2020-03-28
UNINCORPORATED,LA RAMBLA,NA,2020-03-27
UNINCORPORATED,LA RAMBLA,NA,2020-03-28
UNINCORPORATED,LA VERNE,NA,2020-03-27
UNINCORPORATED,LA VERNE,NA,2020-03-28
UNINCORPORATED,LADERA HEIGHTS,0,2020-03-27
UNINCORPORATED,LADERA HEIGHTS,0,2020-03-28
UNINCORPORATED,LAKE HUGHES,0,2020-03-27
UNINCORPORATED,LAKE HUGHES,0,2020-03-28
UNINCORPORATED,LAKE LOS ANGELES,0,2020-03-27
UNINCORPORATED,LAKE LOS ANGELES,0,2020-03-28
UNINCORPORATED,LAKE MANOR,0,2020-03-27
UNINCORPORATED,LAKE MANOR,0,2020-03-28
UNINCORPORATED,LAKEWOOD,0,2020-03-27
UNINCORPORATED,LAKEWOOD,0,2020-03-28
UNINCORPORATED,LENNOX,NA,2020-03-27
UNINCORPORATED,LENNOX,NA,2020-03-28
UNINCORPORATED,LEONA VALLEY,0,2020-03-27
UNINCORPORATED,LEONA VALLEY,0,2020-03-28
UNINCORPORATED,LITTLEROCK,0,2020-03-27
UNINCORPORATED,LITTLEROCK,0,2020-03-28
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-27
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-28
