region,community,cases,date
LOS ANGELES,VIEW HEIGHTS,NA,2020-04-13
LOS ANGELES,VIEW HEIGHTS,5,2020-04-14
LOS ANGELES,VIEW HEIGHTS,5,2020-04-15
LOS ANGELES,WATTS,1,2020-03-25
LOS ANGELES,WATTS,1,2020-03-26
LOS ANGELES,WATTS,1,2020-03-27
LOS ANGELES,WATTS,1,2020-03-28
LOS ANGELES,WATTS,2,2020-03-29
LOS ANGELES,WATTS,2,2020-03-30
LOS ANGELES,WATTS,7,2020-03-31
LOS ANGELES,WATTS,7,2020-04-01
LOS ANGELES,WATTS,11,2020-04-02
LOS ANGELES,WATTS,12,2020-04-03
LOS ANGELES,WATTS,14,2020-04-04
LOS ANGELES,WATTS,15,2020-04-05
LOS ANGELES,WATTS,16,2020-04-06
LOS ANGELES,WATTS,19,2020-04-07
LOS ANGELES,WATTS,20,2020-04-08
LOS ANGELES,WATTS,23,2020-04-09
LOS ANGELES,WATTS,24,2020-04-10
LOS ANGELES,WATTS,27,2020-04-11
LOS ANGELES,WATTS,27,2020-04-12
LOS ANGELES,WATTS,29,2020-04-13
LOS ANGELES,WATTS,29,2020-04-14
LOS ANGELES,WATTS,30,2020-04-15
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-27
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-28
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-29
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-30
LOS ANGELES,WELLINGTON SQUARE,0,2020-03-31
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-01
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-02
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-03
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-04
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-05
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-06
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-07
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-08
LOS ANGELES,WELLINGTON SQUARE,0,2020-04-09
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-10
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-11
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-12
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-13
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-14
LOS ANGELES,WELLINGTON SQUARE,NA,2020-04-15
LOS ANGELES,WEST ADAMS,1,2020-03-16
LOS ANGELES,WEST ADAMS,1,2020-03-17
LOS ANGELES,WEST ADAMS,1,2020-03-18
LOS ANGELES,WEST ADAMS,1,2020-03-19
LOS ANGELES,WEST ADAMS,1,2020-03-20
LOS ANGELES,WEST ADAMS,2,2020-03-21
LOS ANGELES,WEST ADAMS,1,2020-03-22
LOS ANGELES,WEST ADAMS,1,2020-03-23
LOS ANGELES,WEST ADAMS,3,2020-03-24
LOS ANGELES,WEST ADAMS,4,2020-03-25
LOS ANGELES,WEST ADAMS,6,2020-03-26
LOS ANGELES,WEST ADAMS,6,2020-03-27
LOS ANGELES,WEST ADAMS,7,2020-03-28
LOS ANGELES,WEST ADAMS,7,2020-03-29
LOS ANGELES,WEST ADAMS,9,2020-03-30
LOS ANGELES,WEST ADAMS,12,2020-03-31
LOS ANGELES,WEST ADAMS,14,2020-04-01
LOS ANGELES,WEST ADAMS,15,2020-04-02
LOS ANGELES,WEST ADAMS,16,2020-04-03
LOS ANGELES,WEST ADAMS,20,2020-04-04
LOS ANGELES,WEST ADAMS,21,2020-04-05
LOS ANGELES,WEST ADAMS,25,2020-04-06
LOS ANGELES,WEST ADAMS,26,2020-04-07
LOS ANGELES,WEST ADAMS,30,2020-04-08
LOS ANGELES,WEST ADAMS,32,2020-04-09
LOS ANGELES,WEST ADAMS,34,2020-04-10
LOS ANGELES,WEST ADAMS,41,2020-04-11
LOS ANGELES,WEST ADAMS,42,2020-04-12
LOS ANGELES,WEST ADAMS,44,2020-04-13
LOS ANGELES,WEST ADAMS,50,2020-04-14
LOS ANGELES,WEST ADAMS,51,2020-04-15
LOS ANGELES,WEST HILLS,3,2020-03-16
LOS ANGELES,WEST HILLS,3,2020-03-17
LOS ANGELES,WEST HILLS,3,2020-03-18
LOS ANGELES,WEST HILLS,3,2020-03-19
LOS ANGELES,WEST HILLS,3,2020-03-20
LOS ANGELES,WEST HILLS,4,2020-03-21
LOS ANGELES,WEST HILLS,4,2020-03-22
LOS ANGELES,WEST HILLS,4,2020-03-23
LOS ANGELES,WEST HILLS,4,2020-03-24
LOS ANGELES,WEST HILLS,4,2020-03-25
LOS ANGELES,WEST HILLS,4,2020-03-26
LOS ANGELES,WEST HILLS,5,2020-03-27
LOS ANGELES,WEST HILLS,5,2020-03-28
LOS ANGELES,WEST HILLS,6,2020-03-29
LOS ANGELES,WEST HILLS,7,2020-03-30
LOS ANGELES,WEST HILLS,10,2020-03-31
LOS ANGELES,WEST HILLS,10,2020-04-01
LOS ANGELES,WEST HILLS,11,2020-04-02
LOS ANGELES,WEST HILLS,12,2020-04-03
LOS ANGELES,WEST HILLS,15,2020-04-04
LOS ANGELES,WEST HILLS,18,2020-04-05
LOS ANGELES,WEST HILLS,18,2020-04-06
LOS ANGELES,WEST HILLS,19,2020-04-07
LOS ANGELES,WEST HILLS,21,2020-04-08
LOS ANGELES,WEST HILLS,21,2020-04-09
LOS ANGELES,WEST HILLS,21,2020-04-10
LOS ANGELES,WEST HILLS,23,2020-04-11
LOS ANGELES,WEST HILLS,23,2020-04-12
LOS ANGELES,WEST HILLS,23,2020-04-13
LOS ANGELES,WEST HILLS,23,2020-04-14
LOS ANGELES,WEST HILLS,24,2020-04-15
LOS ANGELES,WEST LOS ANGELES,1,2020-03-18
LOS ANGELES,WEST LOS ANGELES,2,2020-03-19
LOS ANGELES,WEST LOS ANGELES,3,2020-03-20
LOS ANGELES,WEST LOS ANGELES,3,2020-03-21
LOS ANGELES,WEST LOS ANGELES,3,2020-03-22
LOS ANGELES,WEST LOS ANGELES,4,2020-03-23
LOS ANGELES,WEST LOS ANGELES,4,2020-03-24
LOS ANGELES,WEST LOS ANGELES,4,2020-03-25
LOS ANGELES,WEST LOS ANGELES,5,2020-03-26
LOS ANGELES,WEST LOS ANGELES,9,2020-03-27
LOS ANGELES,WEST LOS ANGELES,13,2020-03-28
LOS ANGELES,WEST LOS ANGELES,18,2020-03-29
LOS ANGELES,WEST LOS ANGELES,19,2020-03-30
LOS ANGELES,WEST LOS ANGELES,20,2020-03-31
LOS ANGELES,WEST LOS ANGELES,22,2020-04-01
LOS ANGELES,WEST LOS ANGELES,24,2020-04-02
LOS ANGELES,WEST LOS ANGELES,25,2020-04-03
LOS ANGELES,WEST LOS ANGELES,27,2020-04-04
LOS ANGELES,WEST LOS ANGELES,29,2020-04-05
LOS ANGELES,WEST LOS ANGELES,31,2020-04-06
LOS ANGELES,WEST LOS ANGELES,32,2020-04-07
LOS ANGELES,WEST LOS ANGELES,35,2020-04-08
LOS ANGELES,WEST LOS ANGELES,34,2020-04-09
LOS ANGELES,WEST LOS ANGELES,34,2020-04-10
LOS ANGELES,WEST LOS ANGELES,34,2020-04-11
LOS ANGELES,WEST LOS ANGELES,34,2020-04-12
LOS ANGELES,WEST LOS ANGELES,34,2020-04-13
LOS ANGELES,WEST LOS ANGELES,34,2020-04-14
LOS ANGELES,WEST LOS ANGELES,37,2020-04-15
LOS ANGELES,WEST VERNON,1,2020-03-16
LOS ANGELES,WEST VERNON,1,2020-03-17
LOS ANGELES,WEST VERNON,1,2020-03-18
LOS ANGELES,WEST VERNON,1,2020-03-19
LOS ANGELES,WEST VERNON,1,2020-03-20
LOS ANGELES,WEST VERNON,2,2020-03-21
LOS ANGELES,WEST VERNON,2,2020-03-22
LOS ANGELES,WEST VERNON,2,2020-03-23
LOS ANGELES,WEST VERNON,4,2020-03-24
LOS ANGELES,WEST VERNON,5,2020-03-25
LOS ANGELES,WEST VERNON,6,2020-03-26
LOS ANGELES,WEST VERNON,6,2020-03-27
LOS ANGELES,WEST VERNON,8,2020-03-28
LOS ANGELES,WEST VERNON,8,2020-03-29
LOS ANGELES,WEST VERNON,9,2020-03-30
LOS ANGELES,WEST VERNON,13,2020-03-31
LOS ANGELES,WEST VERNON,15,2020-04-01
LOS ANGELES,WEST VERNON,17,2020-04-02
LOS ANGELES,WEST VERNON,22,2020-04-03
LOS ANGELES,WEST VERNON,26,2020-04-04
LOS ANGELES,WEST VERNON,27,2020-04-05
LOS ANGELES,WEST VERNON,33,2020-04-06
LOS ANGELES,WEST VERNON,42,2020-04-07
LOS ANGELES,WEST VERNON,50,2020-04-08
LOS ANGELES,WEST VERNON,53,2020-04-09
LOS ANGELES,WEST VERNON,53,2020-04-10
LOS ANGELES,WEST VERNON,58,2020-04-11
LOS ANGELES,WEST VERNON,61,2020-04-12
LOS ANGELES,WEST VERNON,65,2020-04-13
LOS ANGELES,WEST VERNON,79,2020-04-14
LOS ANGELES,WEST VERNON,79,2020-04-15
LOS ANGELES,WESTCHESTER,1,2020-03-16
LOS ANGELES,WESTCHESTER,2,2020-03-17
LOS ANGELES,WESTCHESTER,2,2020-03-18
LOS ANGELES,WESTCHESTER,3,2020-03-19
LOS ANGELES,WESTCHESTER,3,2020-03-20
LOS ANGELES,WESTCHESTER,3,2020-03-21
LOS ANGELES,WESTCHESTER,3,2020-03-22
LOS ANGELES,WESTCHESTER,3,2020-03-23
LOS ANGELES,WESTCHESTER,3,2020-03-24
LOS ANGELES,WESTCHESTER,5,2020-03-25
LOS ANGELES,WESTCHESTER,7,2020-03-26
LOS ANGELES,WESTCHESTER,8,2020-03-27
LOS ANGELES,WESTCHESTER,12,2020-03-28
LOS ANGELES,WESTCHESTER,17,2020-03-29
LOS ANGELES,WESTCHESTER,17,2020-03-30
LOS ANGELES,WESTCHESTER,17,2020-03-31
LOS ANGELES,WESTCHESTER,18,2020-04-01
LOS ANGELES,WESTCHESTER,18,2020-04-02
LOS ANGELES,WESTCHESTER,22,2020-04-03
LOS ANGELES,WESTCHESTER,23,2020-04-04
LOS ANGELES,WESTCHESTER,24,2020-04-05
LOS ANGELES,WESTCHESTER,25,2020-04-06
LOS ANGELES,WESTCHESTER,25,2020-04-07
LOS ANGELES,WESTCHESTER,28,2020-04-08
LOS ANGELES,WESTCHESTER,30,2020-04-09
LOS ANGELES,WESTCHESTER,31,2020-04-10
LOS ANGELES,WESTCHESTER,32,2020-04-11
LOS ANGELES,WESTCHESTER,32,2020-04-12
LOS ANGELES,WESTCHESTER,32,2020-04-13
LOS ANGELES,WESTCHESTER,38,2020-04-14
LOS ANGELES,WESTCHESTER,39,2020-04-15
LOS ANGELES,WESTLAKE,1,2020-03-21
LOS ANGELES,WESTLAKE,1,2020-03-22
LOS ANGELES,WESTLAKE,1,2020-03-23
LOS ANGELES,WESTLAKE,1,2020-03-24
LOS ANGELES,WESTLAKE,1,2020-03-25
LOS ANGELES,WESTLAKE,1,2020-03-26
LOS ANGELES,WESTLAKE,1,2020-03-27
LOS ANGELES,WESTLAKE,2,2020-03-28
LOS ANGELES,WESTLAKE,5,2020-03-29
LOS ANGELES,WESTLAKE,7,2020-03-30
LOS ANGELES,WESTLAKE,10,2020-03-31
LOS ANGELES,WESTLAKE,13,2020-04-01
LOS ANGELES,WESTLAKE,20,2020-04-02
LOS ANGELES,WESTLAKE,23,2020-04-03
LOS ANGELES,WESTLAKE,27,2020-04-04
LOS ANGELES,WESTLAKE,31,2020-04-05
LOS ANGELES,WESTLAKE,34,2020-04-06
LOS ANGELES,WESTLAKE,37,2020-04-07
LOS ANGELES,WESTLAKE,40,2020-04-08
LOS ANGELES,WESTLAKE,44,2020-04-09
LOS ANGELES,WESTLAKE,48,2020-04-10
LOS ANGELES,WESTLAKE,55,2020-04-11
LOS ANGELES,WESTLAKE,56,2020-04-12
LOS ANGELES,WESTLAKE,64,2020-04-13
LOS ANGELES,WESTLAKE,76,2020-04-14
LOS ANGELES,WESTLAKE,84,2020-04-15
LOS ANGELES,WESTWOOD,2,2020-03-19
LOS ANGELES,WESTWOOD,5,2020-03-20
LOS ANGELES,WESTWOOD,5,2020-03-21
LOS ANGELES,WESTWOOD,5,2020-03-22
LOS ANGELES,WESTWOOD,6,2020-03-23
LOS ANGELES,WESTWOOD,6,2020-03-24
LOS ANGELES,WESTWOOD,9,2020-03-25
LOS ANGELES,WESTWOOD,11,2020-03-26
LOS ANGELES,WESTWOOD,16,2020-03-27
LOS ANGELES,WESTWOOD,17,2020-03-28
LOS ANGELES,WESTWOOD,22,2020-03-29
LOS ANGELES,WESTWOOD,26,2020-03-30
LOS ANGELES,WESTWOOD,28,2020-03-31
LOS ANGELES,WESTWOOD,26,2020-04-01
LOS ANGELES,WESTWOOD,25,2020-04-02
LOS ANGELES,WESTWOOD,27,2020-04-03
LOS ANGELES,WESTWOOD,27,2020-04-04
LOS ANGELES,WESTWOOD,27,2020-04-05
LOS ANGELES,WESTWOOD,27,2020-04-06
LOS ANGELES,WESTWOOD,29,2020-04-07
LOS ANGELES,WESTWOOD,30,2020-04-08
LOS ANGELES,WESTWOOD,33,2020-04-09
LOS ANGELES,WESTWOOD,33,2020-04-10
LOS ANGELES,WESTWOOD,34,2020-04-11
LOS ANGELES,WESTWOOD,34,2020-04-12
LOS ANGELES,WESTWOOD,35,2020-04-13
LOS ANGELES,WESTWOOD,34,2020-04-14
LOS ANGELES,WESTWOOD,36,2020-04-15
LOS ANGELES,WHOLESALE DISTRICT,1,2020-03-24
LOS ANGELES,WHOLESALE DISTRICT,4,2020-03-25
LOS ANGELES,WHOLESALE DISTRICT,6,2020-03-26
LOS ANGELES,WHOLESALE DISTRICT,8,2020-03-27
LOS ANGELES,WHOLESALE DISTRICT,11,2020-03-28
LOS ANGELES,WHOLESALE DISTRICT,12,2020-03-29
LOS ANGELES,WHOLESALE DISTRICT,10,2020-03-30
LOS ANGELES,WHOLESALE DISTRICT,10,2020-03-31
LOS ANGELES,WHOLESALE DISTRICT,10,2020-04-01
LOS ANGELES,WHOLESALE DISTRICT,12,2020-04-02
LOS ANGELES,WHOLESALE DISTRICT,13,2020-04-03
LOS ANGELES,WHOLESALE DISTRICT,13,2020-04-04
LOS ANGELES,WHOLESALE DISTRICT,12,2020-04-05
LOS ANGELES,WHOLESALE DISTRICT,14,2020-04-06
LOS ANGELES,WHOLESALE DISTRICT,14,2020-04-07
LOS ANGELES,WHOLESALE DISTRICT,16,2020-04-08
LOS ANGELES,WHOLESALE DISTRICT,16,2020-04-09
LOS ANGELES,WHOLESALE DISTRICT,17,2020-04-10
LOS ANGELES,WHOLESALE DISTRICT,17,2020-04-11
LOS ANGELES,WHOLESALE DISTRICT,18,2020-04-12
LOS ANGELES,WHOLESALE DISTRICT,18,2020-04-13
LOS ANGELES,WHOLESALE DISTRICT,22,2020-04-14
LOS ANGELES,WHOLESALE DISTRICT,24,2020-04-15
LOS ANGELES,WILMINGTON,1,2020-03-22
LOS ANGELES,WILMINGTON,3,2020-03-23
LOS ANGELES,WILMINGTON,4,2020-03-24
LOS ANGELES,WILMINGTON,4,2020-03-25
LOS ANGELES,WILMINGTON,5,2020-03-26
LOS ANGELES,WILMINGTON,5,2020-03-27
LOS ANGELES,WILMINGTON,7,2020-03-28
LOS ANGELES,WILMINGTON,10,2020-03-29
LOS ANGELES,WILMINGTON,10,2020-03-30
LOS ANGELES,WILMINGTON,12,2020-03-31
LOS ANGELES,WILMINGTON,13,2020-04-01
LOS ANGELES,WILMINGTON,13,2020-04-02
LOS ANGELES,WILMINGTON,16,2020-04-03
LOS ANGELES,WILMINGTON,19,2020-04-04
LOS ANGELES,WILMINGTON,19,2020-04-05
LOS ANGELES,WILMINGTON,20,2020-04-06
LOS ANGELES,WILMINGTON,21,2020-04-07
LOS ANGELES,WILMINGTON,22,2020-04-08
LOS ANGELES,WILMINGTON,25,2020-04-09
LOS ANGELES,WILMINGTON,28,2020-04-10
LOS ANGELES,WILMINGTON,32,2020-04-11
LOS ANGELES,WILMINGTON,33,2020-04-12
LOS ANGELES,WILMINGTON,33,2020-04-13
LOS ANGELES,WILMINGTON,34,2020-04-14
LOS ANGELES,WILMINGTON,40,2020-04-15
LOS ANGELES,WILSHIRE CENTER,1,2020-03-23
LOS ANGELES,WILSHIRE CENTER,1,2020-03-24
LOS ANGELES,WILSHIRE CENTER,2,2020-03-25
LOS ANGELES,WILSHIRE CENTER,2,2020-03-26
LOS ANGELES,WILSHIRE CENTER,4,2020-03-27
LOS ANGELES,WILSHIRE CENTER,4,2020-03-28
LOS ANGELES,WILSHIRE CENTER,5,2020-03-29
LOS ANGELES,WILSHIRE CENTER,8,2020-03-30
LOS ANGELES,WILSHIRE CENTER,8,2020-03-31
LOS ANGELES,WILSHIRE CENTER,12,2020-04-01
LOS ANGELES,WILSHIRE CENTER,15,2020-04-02
LOS ANGELES,WILSHIRE CENTER,17,2020-04-03
LOS ANGELES,WILSHIRE CENTER,19,2020-04-04
LOS ANGELES,WILSHIRE CENTER,23,2020-04-05
LOS ANGELES,WILSHIRE CENTER,27,2020-04-06
LOS ANGELES,WILSHIRE CENTER,30,2020-04-07
LOS ANGELES,WILSHIRE CENTER,33,2020-04-08
LOS ANGELES,WILSHIRE CENTER,38,2020-04-09
LOS ANGELES,WILSHIRE CENTER,40,2020-04-10
LOS ANGELES,WILSHIRE CENTER,44,2020-04-11
LOS ANGELES,WILSHIRE CENTER,46,2020-04-12
LOS ANGELES,WILSHIRE CENTER,47,2020-04-13
LOS ANGELES,WILSHIRE CENTER,48,2020-04-14
LOS ANGELES,WILSHIRE CENTER,54,2020-04-15
LOS ANGELES,WINNETKA,1,2020-03-20
LOS ANGELES,WINNETKA,1,2020-03-21
LOS ANGELES,WINNETKA,1,2020-03-22
LOS ANGELES,WINNETKA,1,2020-03-23
LOS ANGELES,WINNETKA,2,2020-03-24
LOS ANGELES,WINNETKA,3,2020-03-25
LOS ANGELES,WINNETKA,5,2020-03-26
LOS ANGELES,WINNETKA,3,2020-03-27
LOS ANGELES,WINNETKA,8,2020-03-28
LOS ANGELES,WINNETKA,9,2020-03-29
LOS ANGELES,WINNETKA,9,2020-03-30
LOS ANGELES,WINNETKA,10,2020-03-31
LOS ANGELES,WINNETKA,11,2020-04-01
LOS ANGELES,WINNETKA,15,2020-04-02
LOS ANGELES,WINNETKA,18,2020-04-03
LOS ANGELES,WINNETKA,25,2020-04-04
LOS ANGELES,WINNETKA,29,2020-04-05
LOS ANGELES,WINNETKA,35,2020-04-06
LOS ANGELES,WINNETKA,37,2020-04-07
LOS ANGELES,WINNETKA,39,2020-04-08
LOS ANGELES,WINNETKA,41,2020-04-09
LOS ANGELES,WINNETKA,43,2020-04-10
LOS ANGELES,WINNETKA,44,2020-04-11
LOS ANGELES,WINNETKA,44,2020-04-12
LOS ANGELES,WINNETKA,49,2020-04-13
LOS ANGELES,WINNETKA,55,2020-04-14
LOS ANGELES,WINNETKA,55,2020-04-15
LOS ANGELES,WOODLAND HILLS,2,2020-03-17
LOS ANGELES,WOODLAND HILLS,3,2020-03-18
LOS ANGELES,WOODLAND HILLS,3,2020-03-19
LOS ANGELES,WOODLAND HILLS,4,2020-03-20
LOS ANGELES,WOODLAND HILLS,5,2020-03-21
LOS ANGELES,WOODLAND HILLS,5,2020-03-22
LOS ANGELES,WOODLAND HILLS,7,2020-03-23
LOS ANGELES,WOODLAND HILLS,8,2020-03-24
LOS ANGELES,WOODLAND HILLS,11,2020-03-25
LOS ANGELES,WOODLAND HILLS,13,2020-03-26
LOS ANGELES,WOODLAND HILLS,14,2020-03-27
LOS ANGELES,WOODLAND HILLS,18,2020-03-28
LOS ANGELES,WOODLAND HILLS,19,2020-03-29
LOS ANGELES,WOODLAND HILLS,22,2020-03-30
LOS ANGELES,WOODLAND HILLS,25,2020-03-31
LOS ANGELES,WOODLAND HILLS,29,2020-04-01
LOS ANGELES,WOODLAND HILLS,33,2020-04-02
LOS ANGELES,WOODLAND HILLS,36,2020-04-03
LOS ANGELES,WOODLAND HILLS,43,2020-04-04
LOS ANGELES,WOODLAND HILLS,47,2020-04-05
LOS ANGELES,WOODLAND HILLS,53,2020-04-06
LOS ANGELES,WOODLAND HILLS,54,2020-04-07
LOS ANGELES,WOODLAND HILLS,55,2020-04-08
LOS ANGELES,WOODLAND HILLS,60,2020-04-09
LOS ANGELES,WOODLAND HILLS,62,2020-04-10
LOS ANGELES,WOODLAND HILLS,67,2020-04-11
LOS ANGELES,WOODLAND HILLS,68,2020-04-12
LOS ANGELES,WOODLAND HILLS,69,2020-04-13
LOS ANGELES,WOODLAND HILLS,69,2020-04-14
LOS ANGELES,WOODLAND HILLS,77,2020-04-15
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),87,2020-03-16
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),137,2020-03-17
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),180,2020-03-18
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),217,2020-03-19
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),278,2020-03-20
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),335,2020-03-21
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),391,2020-03-22
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),516,2020-03-23
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),635,2020-03-24
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),764,2020-03-25
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1166,2020-03-26
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1402,2020-03-27
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),1720,2020-03-28
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),2038,2020-03-29
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),2365,2020-03-30
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),2871,2020-03-31
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),3352,2020-04-01
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),3869,2020-04-02
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),4376,2020-04-03
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),5069,2020-04-04
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),5684,2020-04-05
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),6089,2020-04-06
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),6689,2020-04-07
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),7194,2020-04-08
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),7574,2020-04-09
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),8020,2020-04-10
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),8440,2020-04-11
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),8743,2020-04-12
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),8966,2020-04-13
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),9533,2020-04-14
LOS ANGELES COUNTY (EXCL. LB AND PAS),LOS ANGELES COUNTY (EXCL. LB AND PAS),9954,2020-04-15
LYNWOOD,LYNWOOD,1,2020-03-17
LYNWOOD,LYNWOOD,1,2020-03-18
LYNWOOD,LYNWOOD,1,2020-03-19
LYNWOOD,LYNWOOD,1,2020-03-20
LYNWOOD,LYNWOOD,1,2020-03-21
LYNWOOD,LYNWOOD,2,2020-03-22
LYNWOOD,LYNWOOD,2,2020-03-23
LYNWOOD,LYNWOOD,2,2020-03-24
LYNWOOD,LYNWOOD,3,2020-03-25
LYNWOOD,LYNWOOD,6,2020-03-26
LYNWOOD,LYNWOOD,8,2020-03-27
LYNWOOD,LYNWOOD,13,2020-03-28
LYNWOOD,LYNWOOD,14,2020-03-29
LYNWOOD,LYNWOOD,16,2020-03-30
LYNWOOD,LYNWOOD,18,2020-03-31
LYNWOOD,LYNWOOD,20,2020-04-01
LYNWOOD,LYNWOOD,21,2020-04-02
LYNWOOD,LYNWOOD,23,2020-04-03
LYNWOOD,LYNWOOD,28,2020-04-04
LYNWOOD,LYNWOOD,37,2020-04-05
LYNWOOD,LYNWOOD,43,2020-04-06
LYNWOOD,LYNWOOD,47,2020-04-07
LYNWOOD,LYNWOOD,51,2020-04-08
LYNWOOD,LYNWOOD,58,2020-04-09
LYNWOOD,LYNWOOD,64,2020-04-10
LYNWOOD,LYNWOOD,68,2020-04-11
LYNWOOD,LYNWOOD,68,2020-04-12
LYNWOOD,LYNWOOD,73,2020-04-13
LYNWOOD,LYNWOOD,79,2020-04-14
LYNWOOD,LYNWOOD,84,2020-04-15
MALIBU,MALIBU,NA,2020-03-27
MALIBU,MALIBU,NA,2020-03-28
MALIBU,MALIBU,NA,2020-03-29
MALIBU,MALIBU,NA,2020-03-30
MALIBU,MALIBU,NA,2020-03-31
MALIBU,MALIBU,NA,2020-04-01
MALIBU,MALIBU,5,2020-04-02
MALIBU,MALIBU,7,2020-04-03
MALIBU,MALIBU,8,2020-04-04
MALIBU,MALIBU,8,2020-04-05
MALIBU,MALIBU,9,2020-04-06
MALIBU,MALIBU,9,2020-04-07
MALIBU,MALIBU,10,2020-04-08
MALIBU,MALIBU,10,2020-04-09
MALIBU,MALIBU,14,2020-04-10
MALIBU,MALIBU,15,2020-04-11
MALIBU,MALIBU,16,2020-04-12
MALIBU,MALIBU,16,2020-04-13
MALIBU,MALIBU,18,2020-04-14
MALIBU,MALIBU,18,2020-04-15
MANHATTAN BEACH,MANHATTAN BEACH,3,2020-03-16
MANHATTAN BEACH,MANHATTAN BEACH,4,2020-03-17
MANHATTAN BEACH,MANHATTAN BEACH,4,2020-03-18
MANHATTAN BEACH,MANHATTAN BEACH,5,2020-03-19
MANHATTAN BEACH,MANHATTAN BEACH,6,2020-03-20
MANHATTAN BEACH,MANHATTAN BEACH,7,2020-03-21
MANHATTAN BEACH,MANHATTAN BEACH,7,2020-03-22
MANHATTAN BEACH,MANHATTAN BEACH,9,2020-03-23
MANHATTAN BEACH,MANHATTAN BEACH,11,2020-03-24
MANHATTAN BEACH,MANHATTAN BEACH,17,2020-03-25
MANHATTAN BEACH,MANHATTAN BEACH,21,2020-03-26
MANHATTAN BEACH,MANHATTAN BEACH,22,2020-03-27
