region,community,cases,date
LOS ANGELES,LINCOLN HEIGHTS,14,2020-04-08
LOS ANGELES,LINCOLN HEIGHTS,14,2020-04-09
LOS ANGELES,LINCOLN HEIGHTS,15,2020-04-10
LOS ANGELES,LINCOLN HEIGHTS,16,2020-04-11
LOS ANGELES,LINCOLN HEIGHTS,18,2020-04-12
LOS ANGELES,LINCOLN HEIGHTS,18,2020-04-13
LOS ANGELES,LITTLE ARMENIA,0,2020-03-27
LOS ANGELES,LITTLE ARMENIA,0,2020-03-28
LOS ANGELES,LITTLE ARMENIA,0,2020-03-29
LOS ANGELES,LITTLE ARMENIA,0,2020-03-30
LOS ANGELES,LITTLE ARMENIA,NA,2020-03-31
LOS ANGELES,LITTLE ARMENIA,NA,2020-04-01
LOS ANGELES,LITTLE ARMENIA,NA,2020-04-02
LOS ANGELES,LITTLE ARMENIA,9,2020-04-03
LOS ANGELES,LITTLE ARMENIA,12,2020-04-04
LOS ANGELES,LITTLE ARMENIA,16,2020-04-05
LOS ANGELES,LITTLE ARMENIA,19,2020-04-06
LOS ANGELES,LITTLE ARMENIA,19,2020-04-07
LOS ANGELES,LITTLE ARMENIA,22,2020-04-08
LOS ANGELES,LITTLE ARMENIA,25,2020-04-09
LOS ANGELES,LITTLE ARMENIA,29,2020-04-10
LOS ANGELES,LITTLE ARMENIA,34,2020-04-11
LOS ANGELES,LITTLE ARMENIA,35,2020-04-12
LOS ANGELES,LITTLE ARMENIA,41,2020-04-13
NA,LITTLE BANGLADESH,1,2020-03-26
LOS ANGELES,LITTLE BANGLADESH,2,2020-03-27
LOS ANGELES,LITTLE BANGLADESH,2,2020-03-28
LOS ANGELES,LITTLE BANGLADESH,4,2020-03-29
LOS ANGELES,LITTLE BANGLADESH,5,2020-03-30
LOS ANGELES,LITTLE BANGLADESH,5,2020-03-31
LOS ANGELES,LITTLE BANGLADESH,8,2020-04-01
LOS ANGELES,LITTLE BANGLADESH,9,2020-04-02
LOS ANGELES,LITTLE BANGLADESH,11,2020-04-03
LOS ANGELES,LITTLE BANGLADESH,14,2020-04-04
LOS ANGELES,LITTLE BANGLADESH,16,2020-04-05
LOS ANGELES,LITTLE BANGLADESH,18,2020-04-06
LOS ANGELES,LITTLE BANGLADESH,22,2020-04-07
LOS ANGELES,LITTLE BANGLADESH,26,2020-04-08
LOS ANGELES,LITTLE BANGLADESH,28,2020-04-09
LOS ANGELES,LITTLE BANGLADESH,28,2020-04-10
LOS ANGELES,LITTLE BANGLADESH,30,2020-04-11
LOS ANGELES,LITTLE BANGLADESH,31,2020-04-12
LOS ANGELES,LITTLE BANGLADESH,32,2020-04-13
LOS ANGELES,LITTLE TOKYO,0,2020-03-27
LOS ANGELES,LITTLE TOKYO,0,2020-03-28
LOS ANGELES,LITTLE TOKYO,NA,2020-03-29
LOS ANGELES,LITTLE TOKYO,NA,2020-03-30
LOS ANGELES,LITTLE TOKYO,NA,2020-03-31
LOS ANGELES,LITTLE TOKYO,NA,2020-04-01
LOS ANGELES,LITTLE TOKYO,NA,2020-04-02
LOS ANGELES,LITTLE TOKYO,NA,2020-04-03
LOS ANGELES,LITTLE TOKYO,NA,2020-04-04
LOS ANGELES,LITTLE TOKYO,NA,2020-04-05
LOS ANGELES,LITTLE TOKYO,NA,2020-04-06
LOS ANGELES,LITTLE TOKYO,NA,2020-04-07
LOS ANGELES,LITTLE TOKYO,NA,2020-04-08
LOS ANGELES,LITTLE TOKYO,NA,2020-04-09
LOS ANGELES,LITTLE TOKYO,NA,2020-04-10
LOS ANGELES,LITTLE TOKYO,NA,2020-04-11
LOS ANGELES,LITTLE TOKYO,NA,2020-04-12
LOS ANGELES,LITTLE TOKYO,NA,2020-04-13
UNINCORPORATED,LITTLEROCK,0,2020-03-27
UNINCORPORATED,LITTLEROCK,0,2020-03-28
UNINCORPORATED,LITTLEROCK,0,2020-03-29
UNINCORPORATED,LITTLEROCK,0,2020-03-30
UNINCORPORATED,LITTLEROCK,0,2020-03-31
UNINCORPORATED,LITTLEROCK,0,2020-04-01
UNINCORPORATED,LITTLEROCK,0,2020-04-02
UNINCORPORATED,LITTLEROCK,0,2020-04-03
UNINCORPORATED,LITTLEROCK,0,2020-04-04
UNINCORPORATED,LITTLEROCK,0,2020-04-05
UNINCORPORATED,LITTLEROCK,0,2020-04-06
UNINCORPORATED,LITTLEROCK,0,2020-04-07
UNINCORPORATED,LITTLEROCK,0,2020-04-08
UNINCORPORATED,LITTLEROCK,0,2020-04-09
UNINCORPORATED,LITTLEROCK,0,2020-04-10
UNINCORPORATED,LITTLEROCK,0,2020-04-11
UNINCORPORATED,LITTLEROCK,0,2020-04-12
UNINCORPORATED,LITTLEROCK,0,2020-04-13
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-27
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-28
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-29
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-30
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-31
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-01
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-02
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-03
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-04
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-05
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-06
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-07
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-04-08
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,NA,2020-04-09
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,NA,2020-04-10
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,NA,2020-04-11
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,NA,2020-04-12
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,NA,2020-04-13
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-27
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-28
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-29
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-30
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-31
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-04-01
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-04-02
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-04-03
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-04-04
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-05
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-06
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-07
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-08
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-09
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-10
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-11
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-12
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,NA,2020-04-13
UNINCORPORATED,LLANO,0,2020-03-27
UNINCORPORATED,LLANO,0,2020-03-28
UNINCORPORATED,LLANO,0,2020-03-29
UNINCORPORATED,LLANO,0,2020-03-30
UNINCORPORATED,LLANO,0,2020-03-31
UNINCORPORATED,LLANO,0,2020-04-01
UNINCORPORATED,LLANO,0,2020-04-02
UNINCORPORATED,LLANO,0,2020-04-03
UNINCORPORATED,LLANO,0,2020-04-04
UNINCORPORATED,LLANO,0,2020-04-05
UNINCORPORATED,LLANO,0,2020-04-06
UNINCORPORATED,LLANO,0,2020-04-07
UNINCORPORATED,LLANO,0,2020-04-08
UNINCORPORATED,LLANO,0,2020-04-09
UNINCORPORATED,LLANO,0,2020-04-10
UNINCORPORATED,LLANO,0,2020-04-11
UNINCORPORATED,LLANO,0,2020-04-12
UNINCORPORATED,LLANO,0,2020-04-13
NA,LOMITA,5,2020-03-19
NA,LOMITA,5,2020-03-20
NA,LOMITA,7,2020-03-21
NA,LOMITA,8,2020-03-22
NA,LOMITA,8,2020-03-23
NA,LOMITA,9,2020-03-24
NA,LOMITA,9,2020-03-25
NA,LOMITA,12,2020-03-26
NA,LOMITA,0,2020-03-27
NA,LOMITA,NA,2020-03-28
NA,LOMITA,NA,2020-03-29
NA,LOMITA,NA,2020-03-30
NA,LOMITA,NA,2020-03-31
NA,LOMITA,NA,2020-04-01
NA,LOMITA,NA,2020-04-02
NA,LOMITA,6,2020-04-03
NA,LOMITA,7,2020-04-04
NA,LOMITA,9,2020-04-05
NA,LOMITA,11,2020-04-06
NA,LOMITA,13,2020-04-07
NA,LOMITA,13,2020-04-08
NA,LOMITA,17,2020-04-09
NA,LOMITA,18,2020-04-10
NA,LOMITA,19,2020-04-11
NA,LOMITA,21,2020-04-12
NA,LOMITA,22,2020-04-13
LOS ANGELES,LONGWOOD,0,2020-03-27
LOS ANGELES,LONGWOOD,0,2020-03-28
LOS ANGELES,LONGWOOD,0,2020-03-29
LOS ANGELES,LONGWOOD,NA,2020-03-30
LOS ANGELES,LONGWOOD,NA,2020-03-31
LOS ANGELES,LONGWOOD,NA,2020-04-01
LOS ANGELES,LONGWOOD,NA,2020-04-02
LOS ANGELES,LONGWOOD,NA,2020-04-03
LOS ANGELES,LONGWOOD,NA,2020-04-04
LOS ANGELES,LONGWOOD,NA,2020-04-05
LOS ANGELES,LONGWOOD,NA,2020-04-06
LOS ANGELES,LONGWOOD,NA,2020-04-07
LOS ANGELES,LONGWOOD,NA,2020-04-08
LOS ANGELES,LONGWOOD,NA,2020-04-09
LOS ANGELES,LONGWOOD,NA,2020-04-10
LOS ANGELES,LONGWOOD,NA,2020-04-11
LOS ANGELES,LONGWOOD,NA,2020-04-12
LOS ANGELES,LONGWOOD,NA,2020-04-13
NA,LOS ANGELES,839,2020-03-28
NA,LOS ANGELES,1020,2020-03-29
NA,LOS ANGELES,1171,2020-03-30
NA,LOS ANGELES,1386,2020-03-31
NA,LOS ANGELES,1580,2020-04-01
NA,LOS ANGELES,1787,2020-04-02
NA,LOS ANGELES,2047,2020-04-03
NA,LOS ANGELES,2361,2020-04-04
NA,LOS ANGELES,2659,2020-04-05
NA,LOS ANGELES,2851,2020-04-06
NA,LOS ANGELES,3130,2020-04-07
NA,LOS ANGELES,3360,2020-04-08
NA,LOS ANGELES,3587,2020-04-09
NA,LOS ANGELES,3787,2020-04-10
NA,LOS ANGELES,3990,2020-04-11
NA,LOS ANGELES,4092,2020-04-12
NA,LOS ANGELES,4205,2020-04-13
NA,LOS ANGELES COUNTY DEPARTMENT OF PUBLIC HEALTH HTTP://PUBLICHEALTH.LACOUNTY.GOV/MEDIA/CORONAVIRUS/,NA,2020-03-31
NA,LOS FELIZ,1,2020-03-22
NA,LOS FELIZ,2,2020-03-23
NA,LOS FELIZ,2,2020-03-24
NA,LOS FELIZ,3,2020-03-25
NA,LOS FELIZ,5,2020-03-26
LOS ANGELES,LOS FELIZ,6,2020-03-27
LOS ANGELES,LOS FELIZ,5,2020-03-28
LOS ANGELES,LOS FELIZ,8,2020-03-29
LOS ANGELES,LOS FELIZ,11,2020-03-30
LOS ANGELES,LOS FELIZ,13,2020-03-31
LOS ANGELES,LOS FELIZ,14,2020-04-01
LOS ANGELES,LOS FELIZ,16,2020-04-02
LOS ANGELES,LOS FELIZ,19,2020-04-03
LOS ANGELES,LOS FELIZ,19,2020-04-04
LOS ANGELES,LOS FELIZ,19,2020-04-05
LOS ANGELES,LOS FELIZ,19,2020-04-06
LOS ANGELES,LOS FELIZ,18,2020-04-07
LOS ANGELES,LOS FELIZ,20,2020-04-08
LOS ANGELES,LOS FELIZ,20,2020-04-09
LOS ANGELES,LOS FELIZ,21,2020-04-10
LOS ANGELES,LOS FELIZ,21,2020-04-11
LOS ANGELES,LOS FELIZ,21,2020-04-12
LOS ANGELES,LOS FELIZ,21,2020-04-13
NA,LYNWOOD,1,2020-03-17
NA,LYNWOOD,1,2020-03-18
NA,LYNWOOD,1,2020-03-19
NA,LYNWOOD,1,2020-03-20
NA,LYNWOOD,1,2020-03-21
NA,LYNWOOD,2,2020-03-22
NA,LYNWOOD,2,2020-03-23
NA,LYNWOOD,2,2020-03-24
NA,LYNWOOD,3,2020-03-25
NA,LYNWOOD,6,2020-03-26
NA,LYNWOOD,8,2020-03-27
NA,LYNWOOD,13,2020-03-28
UNINCORPORATED,LYNWOOD,0,2020-03-28
NA,LYNWOOD,14,2020-03-29
UNINCORPORATED,LYNWOOD,0,2020-03-29
NA,LYNWOOD,16,2020-03-30
UNINCORPORATED,LYNWOOD,0,2020-03-30
NA,LYNWOOD,18,2020-03-31
UNINCORPORATED,LYNWOOD,0,2020-03-31
NA,LYNWOOD,20,2020-04-01
UNINCORPORATED,LYNWOOD,0,2020-04-01
NA,LYNWOOD,21,2020-04-02
UNINCORPORATED,LYNWOOD,0,2020-04-02
NA,LYNWOOD,23,2020-04-03
UNINCORPORATED,LYNWOOD,0,2020-04-03
NA,LYNWOOD,28,2020-04-04
UNINCORPORATED,LYNWOOD,0,2020-04-04
NA,LYNWOOD,37,2020-04-05
UNINCORPORATED,LYNWOOD,0,2020-04-05
NA,LYNWOOD,43,2020-04-06
UNINCORPORATED,LYNWOOD,0,2020-04-06
NA,LYNWOOD,47,2020-04-07
UNINCORPORATED,LYNWOOD,0,2020-04-07
NA,LYNWOOD,51,2020-04-08
UNINCORPORATED,LYNWOOD,0,2020-04-08
NA,LYNWOOD,58,2020-04-09
UNINCORPORATED,LYNWOOD,0,2020-04-09
NA,LYNWOOD,64,2020-04-10
UNINCORPORATED,LYNWOOD,0,2020-04-10
NA,LYNWOOD,68,2020-04-11
UNINCORPORATED,LYNWOOD,0,2020-04-11
NA,LYNWOOD,68,2020-04-12
UNINCORPORATED,LYNWOOD,0,2020-04-12
NA,LYNWOOD,73,2020-04-13
UNINCORPORATED,LYNWOOD,0,2020-04-13
NA,MALIBU,NA,2020-03-27
NA,MALIBU,NA,2020-03-28
NA,MALIBU,NA,2020-03-29
NA,MALIBU,NA,2020-03-30
NA,MALIBU,NA,2020-03-31
NA,MALIBU,NA,2020-04-01
NA,MALIBU,5,2020-04-02
NA,MALIBU,7,2020-04-03
NA,MALIBU,8,2020-04-04
NA,MALIBU,8,2020-04-05
NA,MALIBU,9,2020-04-06
NA,MALIBU,9,2020-04-07
NA,MALIBU,10,2020-04-08
NA,MALIBU,10,2020-04-09
NA,MALIBU,14,2020-04-10
NA,MALIBU,15,2020-04-11
NA,MALIBU,16,2020-04-12
NA,MALIBU,16,2020-04-13
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-27
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-28
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-29
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-30
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-31
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-01
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-02
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-03
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-04
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-05
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-06
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-07
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-08
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-09
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-10
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-11
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-12
LOS ANGELES,MANCHESTER SQUARE,NA,2020-04-13
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-27
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-28
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-29
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-30
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-31
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-01
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-02
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-03
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-04
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-05
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-06
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-07
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-08
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-09
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-10
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-11
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-12
LOS ANGELES,MANDEVILLE CANYON,NA,2020-04-13
NA,MANHATTAN BEACH,3,2020-03-16
NA,MANHATTAN BEACH,4,2020-03-17
NA,MANHATTAN BEACH,4,2020-03-18
NA,MANHATTAN BEACH,5,2020-03-19
NA,MANHATTAN BEACH,6,2020-03-20
NA,MANHATTAN BEACH,7,2020-03-21
NA,MANHATTAN BEACH,7,2020-03-22
NA,MANHATTAN BEACH,9,2020-03-23
NA,MANHATTAN BEACH,11,2020-03-24
NA,MANHATTAN BEACH,17,2020-03-25
NA,MANHATTAN BEACH,21,2020-03-26
NA,MANHATTAN BEACH,22,2020-03-27
NA,MANHATTAN BEACH,23,2020-03-28
NA,MANHATTAN BEACH,27,2020-03-29
NA,MANHATTAN BEACH,31,2020-03-30
NA,MANHATTAN BEACH,40,2020-03-31
NA,MANHATTAN BEACH,41,2020-04-01
NA,MANHATTAN BEACH,43,2020-04-02
NA,MANHATTAN BEACH,45,2020-04-03
NA,MANHATTAN BEACH,46,2020-04-04
NA,MANHATTAN BEACH,46,2020-04-05
NA,MANHATTAN BEACH,48,2020-04-06
NA,MANHATTAN BEACH,51,2020-04-07
NA,MANHATTAN BEACH,52,2020-04-08
NA,MANHATTAN BEACH,52,2020-04-09
NA,MANHATTAN BEACH,53,2020-04-10
NA,MANHATTAN BEACH,54,2020-04-11
NA,MANHATTAN BEACH,54,2020-04-12
NA,MANHATTAN BEACH,54,2020-04-13
NA,MAR VISTA,1,2020-03-17
LOS ANGELES,MAR VISTA,1,2020-03-18
NA,MAR VISTA,1,2020-03-19
NA,MAR VISTA,3,2020-03-20
NA,MAR VISTA,4,2020-03-21
NA,MAR VISTA,5,2020-03-22
NA,MAR VISTA,6,2020-03-23
NA,MAR VISTA,6,2020-03-24
NA,MAR VISTA,6,2020-03-25
NA,MAR VISTA,8,2020-03-26
LOS ANGELES,MAR VISTA,8,2020-03-27
LOS ANGELES,MAR VISTA,8,2020-03-28
LOS ANGELES,MAR VISTA,9,2020-03-29
LOS ANGELES,MAR VISTA,13,2020-03-30
LOS ANGELES,MAR VISTA,13,2020-03-31
LOS ANGELES,MAR VISTA,18,2020-04-01
LOS ANGELES,MAR VISTA,21,2020-04-02
LOS ANGELES,MAR VISTA,23,2020-04-03
LOS ANGELES,MAR VISTA,24,2020-04-04
LOS ANGELES,MAR VISTA,25,2020-04-05
LOS ANGELES,MAR VISTA,26,2020-04-06
LOS ANGELES,MAR VISTA,28,2020-04-07
LOS ANGELES,MAR VISTA,31,2020-04-08
LOS ANGELES,MAR VISTA,32,2020-04-09
LOS ANGELES,MAR VISTA,34,2020-04-10
LOS ANGELES,MAR VISTA,34,2020-04-11
LOS ANGELES,MAR VISTA,34,2020-04-12
LOS ANGELES,MAR VISTA,34,2020-04-13
UNINCORPORATED,MARINA DEL REY,NA,2020-03-27
UNINCORPORATED,MARINA DEL REY,NA,2020-03-28
UNINCORPORATED,MARINA DEL REY,NA,2020-03-29
UNINCORPORATED,MARINA DEL REY,NA,2020-03-30
UNINCORPORATED,MARINA DEL REY,5,2020-03-31
UNINCORPORATED,MARINA DEL REY,5,2020-04-01
UNINCORPORATED,MARINA DEL REY,5,2020-04-02
UNINCORPORATED,MARINA DEL REY,5,2020-04-03
UNINCORPORATED,MARINA DEL REY,5,2020-04-04
UNINCORPORATED,MARINA DEL REY,5,2020-04-05
UNINCORPORATED,MARINA DEL REY,5,2020-04-06
UNINCORPORATED,MARINA DEL REY,5,2020-04-07
UNINCORPORATED,MARINA DEL REY,5,2020-04-08
UNINCORPORATED,MARINA DEL REY,5,2020-04-09
UNINCORPORATED,MARINA DEL REY,6,2020-04-10
UNINCORPORATED,MARINA DEL REY,6,2020-04-11
UNINCORPORATED,MARINA DEL REY,6,2020-04-12
UNINCORPORATED,MARINA DEL REY,6,2020-04-13
LOS ANGELES,MARINA PENINSULA,NA,2020-03-27
LOS ANGELES,MARINA PENINSULA,NA,2020-03-28
LOS ANGELES,MARINA PENINSULA,NA,2020-03-29
LOS ANGELES,MARINA PENINSULA,NA,2020-03-30
LOS ANGELES,MARINA PENINSULA,NA,2020-03-31
LOS ANGELES,MARINA PENINSULA,6,2020-04-01
LOS ANGELES,MARINA PENINSULA,6,2020-04-02
LOS ANGELES,MARINA PENINSULA,6,2020-04-03
LOS ANGELES,MARINA PENINSULA,6,2020-04-04
LOS ANGELES,MARINA PENINSULA,6,2020-04-05
LOS ANGELES,MARINA PENINSULA,7,2020-04-06
LOS ANGELES,MARINA PENINSULA,8,2020-04-07
LOS ANGELES,MARINA PENINSULA,8,2020-04-08
LOS ANGELES,MARINA PENINSULA,8,2020-04-09
LOS ANGELES,MARINA PENINSULA,8,2020-04-10
LOS ANGELES,MARINA PENINSULA,8,2020-04-11
LOS ANGELES,MARINA PENINSULA,8,2020-04-12
LOS ANGELES,MARINA PENINSULA,8,2020-04-13
NA,MAYWOOD,1,2020-03-26
NA,MAYWOOD,1,2020-03-27
NA,MAYWOOD,2,2020-03-28
NA,MAYWOOD,4,2020-03-29
NA,MAYWOOD,5,2020-03-30
NA,MAYWOOD,6,2020-03-31
NA,MAYWOOD,8,2020-04-01
NA,MAYWOOD,10,2020-04-02
NA,MAYWOOD,10,2020-04-03
NA,MAYWOOD,14,2020-04-04
NA,MAYWOOD,15,2020-04-05
NA,MAYWOOD,17,2020-04-06
NA,MAYWOOD,20,2020-04-07
NA,MAYWOOD,20,2020-04-08
NA,MAYWOOD,25,2020-04-09
NA,MAYWOOD,25,2020-04-10
NA,MAYWOOD,26,2020-04-11
NA,MAYWOOD,26,2020-04-12
NA,MAYWOOD,26,2020-04-13
NA,MELROSE,2,2020-03-16
NA,MELROSE,9,2020-03-17
LOS ANGELES,MELROSE,10,2020-03-18
NA,MELROSE,11,2020-03-19
NA,MELROSE,11,2020-03-20
NA,MELROSE,12,2020-03-21
NA,MELROSE,17,2020-03-22
NA,MELROSE,19,2020-03-23
NA,MELROSE,26,2020-03-24
NA,MELROSE,33,2020-03-25
NA,MELROSE,47,2020-03-26
LOS ANGELES,MELROSE,49,2020-03-27
LOS ANGELES,MELROSE,56,2020-03-28
LOS ANGELES,MELROSE,71,2020-03-29
LOS ANGELES,MELROSE,82,2020-03-30
LOS ANGELES,MELROSE,100,2020-03-31
LOS ANGELES,MELROSE,104,2020-04-01
LOS ANGELES,MELROSE,113,2020-04-02
LOS ANGELES,MELROSE,121,2020-04-03
LOS ANGELES,MELROSE,129,2020-04-04
LOS ANGELES,MELROSE,140,2020-04-05
LOS ANGELES,MELROSE,147,2020-04-06
LOS ANGELES,MELROSE,164,2020-04-07
LOS ANGELES,MELROSE,168,2020-04-08
LOS ANGELES,MELROSE,184,2020-04-09
LOS ANGELES,MELROSE,192,2020-04-10
LOS ANGELES,MELROSE,194,2020-04-11
LOS ANGELES,MELROSE,199,2020-04-12
LOS ANGELES,MELROSE,200,2020-04-13
LOS ANGELES,MID-CITY,8,2020-03-27
LOS ANGELES,MID-CITY,8,2020-03-28
LOS ANGELES,MID-CITY,9,2020-03-29
LOS ANGELES,MID-CITY,10,2020-03-30
LOS ANGELES,MID-CITY,11,2020-03-31
LOS ANGELES,MID-CITY,13,2020-04-01
LOS ANGELES,MID-CITY,14,2020-04-02
LOS ANGELES,MID-CITY,16,2020-04-03
LOS ANGELES,MID-CITY,17,2020-04-04
LOS ANGELES,MID-CITY,21,2020-04-05
LOS ANGELES,MID-CITY,22,2020-04-06
LOS ANGELES,MID-CITY,21,2020-04-07
LOS ANGELES,MID-CITY,21,2020-04-08
LOS ANGELES,MID-CITY,22,2020-04-09
LOS ANGELES,MID-CITY,23,2020-04-10
LOS ANGELES,MID-CITY,24,2020-04-11
LOS ANGELES,MID-CITY,24,2020-04-12
LOS ANGELES,MID-CITY,24,2020-04-13
NA,MIRACLE MILE,1,2020-03-20
NA,MIRACLE MILE,1,2020-03-21
NA,MIRACLE MILE,4,2020-03-22
NA,MIRACLE MILE,5,2020-03-23
NA,MIRACLE MILE,7,2020-03-24
NA,MIRACLE MILE,8,2020-03-25
NA,MIRACLE MILE,13,2020-03-26
LOS ANGELES,MIRACLE MILE,7,2020-03-27
LOS ANGELES,MIRACLE MILE,8,2020-03-28
UNINCORPORATED,MIRACLE MILE,0,2020-03-28
LOS ANGELES,MIRACLE MILE,9,2020-03-29
UNINCORPORATED,MIRACLE MILE,0,2020-03-29
LOS ANGELES,MIRACLE MILE,10,2020-03-30
UNINCORPORATED,MIRACLE MILE,0,2020-03-30
LOS ANGELES,MIRACLE MILE,12,2020-03-31
UNINCORPORATED,MIRACLE MILE,0,2020-03-31
LOS ANGELES,MIRACLE MILE,12,2020-04-01
UNINCORPORATED,MIRACLE MILE,0,2020-04-01
LOS ANGELES,MIRACLE MILE,12,2020-04-02
UNINCORPORATED,MIRACLE MILE,0,2020-04-02
LOS ANGELES,MIRACLE MILE,13,2020-04-03
UNINCORPORATED,MIRACLE MILE,0,2020-04-03
LOS ANGELES,MIRACLE MILE,15,2020-04-04
UNINCORPORATED,MIRACLE MILE,0,2020-04-04
LOS ANGELES,MIRACLE MILE,17,2020-04-05
UNINCORPORATED,MIRACLE MILE,0,2020-04-05
LOS ANGELES,MIRACLE MILE,17,2020-04-06
UNINCORPORATED,MIRACLE MILE,0,2020-04-06
LOS ANGELES,MIRACLE MILE,18,2020-04-07
UNINCORPORATED,MIRACLE MILE,0,2020-04-07
LOS ANGELES,MIRACLE MILE,19,2020-04-08
UNINCORPORATED,MIRACLE MILE,0,2020-04-08
LOS ANGELES,MIRACLE MILE,18,2020-04-09
UNINCORPORATED,MIRACLE MILE,0,2020-04-09
LOS ANGELES,MIRACLE MILE,19,2020-04-10
UNINCORPORATED,MIRACLE MILE,0,2020-04-10
LOS ANGELES,MIRACLE MILE,19,2020-04-11
UNINCORPORATED,MIRACLE MILE,0,2020-04-11
LOS ANGELES,MIRACLE MILE,20,2020-04-12
UNINCORPORATED,MIRACLE MILE,0,2020-04-12
LOS ANGELES,MIRACLE MILE,20,2020-04-13
UNINCORPORATED,MIRACLE MILE,0,2020-04-13
LOS ANGELES,MISSION HILLS,NA,2020-03-27
LOS ANGELES,MISSION HILLS,5,2020-03-28
LOS ANGELES,MISSION HILLS,5,2020-03-29
LOS ANGELES,MISSION HILLS,6,2020-03-30
LOS ANGELES,MISSION HILLS,6,2020-03-31
LOS ANGELES,MISSION HILLS,6,2020-04-01
LOS ANGELES,MISSION HILLS,6,2020-04-02
LOS ANGELES,MISSION HILLS,8,2020-04-03
